Date,Open,High,Low,Close,Volume,Adj Close
1988-08-18,2571.4099,2571.4099,2571.4099,2571.4099,000,2288.2734
1988-08-17,2594.6599,2594.6599,2594.6599,2594.6599,000,2308.9633
1988-08-16,2589.3601,2589.3601,2589.3601,2589.3601,000,2304.2471
1988-08-15,2600.6299,2600.6299,2600.6299,2600.6299,000,2314.276
1988-08-12,2600.9299,2600.9299,2600.9299,2600.9299,000,2314.543
1988-08-11,2595.28,2595.28,2595.28,2595.28,000,2309.5152
1988-08-10,2579.3799,2579.3799,2579.3799,2579.3799,000,2295.3658
1988-08-09,2634.04,2634.04,2634.04,2634.04,000,2344.0073
1988-08-08,2659.1001,2659.1001,2659.1001,2659.1001,000,2366.3081
1988-08-05,2671.1699,2671.1699,2671.1699,2671.1699,000,2377.0489
1988-08-04,2677.3701,2677.3701,2677.3701,2677.3701,000,2382.5664
1988-08-03,2692.6299,2692.6299,2692.6299,2692.6299,000,2396.1459
1988-08-02,2701.0901,2701.0901,2701.0901,2701.0901,000,2403.6745
1988-08-01,2703.4199,2703.4199,2703.4199,2703.4199,000,2405.7478
1988-07-29,2678.9199,2678.9199,2678.9199,2678.9199,000,2383.9455
1988-07-28,2663.45,2663.45,2663.45,2663.45,000,2370.1789
1988-07-27,2665.23,2665.23,2665.23,2665.23,000,2371.763
1988-07-26,2655.6201,2655.6201,2655.6201,2655.6201,000,2363.2113
1988-07-25,2647.4099,2647.4099,2647.4099,2647.4099,000,2355.9051
1988-07-22,2661.77,2661.77,2661.77,2661.77,000,2368.684
1988-07-21,2687.3701,2687.3701,2687.3701,2687.3701,000,2391.4653
1988-07-20,2697.54,2697.54,2697.54,2697.54,000,2400.5154
1988-07-19,2677.80,2677.80,2677.80,2677.80,000,2382.949
1988-07-18,2711.3701,2711.3701,2711.3701,2711.3701,000,2412.8226
1988-07-15,2740.70,2740.70,2740.70,2740.70,000,2438.923
1988-07-14,2752.96,2752.96,2752.96,2752.96,000,2449.8331
1988-07-13,2744.8501,2744.8501,2744.8501,2744.8501,000,2442.6162
1988-07-12,2772.53,2772.53,2772.53,2772.53,000,2467.2483
1988-07-11,2759.5901,2759.5901,2759.5901,2759.5901,000,2455.7331
1988-07-08,2752.8999,2752.8999,2752.8999,2752.8999,000,2449.7796
1988-07-07,2759.6299,2759.6299,2759.6299,2759.6299,000,2455.7686
1988-07-06,2737.51,2737.51,2737.51,2737.51,000,2436.0843
1988-07-05,2681.9099,2681.9099,2681.9099,2681.9099,000,2386.6063
1988-07-04,2687.6201,2687.6201,2687.6201,2687.6201,000,2391.6877
1988-07-01,2684.6399,2684.6399,2684.6399,2684.6399,000,2389.0357
1988-06-30,2671.49,2671.49,2671.49,2671.49,000,2377.3337
1988-06-29,2648.22,2648.22,2648.22,2648.22,000,2356.6259
1988-06-28,2661.46,2661.46,2661.46,2661.46,000,2368.4081
1988-06-27,2689.6599,2689.6599,2689.6599,2689.6599,000,2393.5029
1988-06-24,2707.5601,2707.5601,2707.5601,2707.5601,000,2409.4321
1988-06-23,2712.24,2712.24,2712.24,2712.24,000,2413.5967
1988-06-22,2703.74,2703.74,2703.74,2703.74,000,2406.0327
1988-06-21,2683.6499,2683.6499,2683.6499,2683.6499,000,2388.1547
1988-06-20,2719.0601,2719.0601,2719.0601,2719.0601,000,2419.6659
1988-06-17,2718.02,2718.02,2718.02,2718.02,000,2418.7403
1988-06-16,2693.50,2693.50,2693.50,2693.50,000,2396.9202
1988-06-15,2699.5801,2699.5801,2699.5801,2699.5801,000,2402.3308
1988-06-14,2672.70,2672.70,2672.70,2672.70,000,2378.4104
1988-06-13,2647.4199,2647.4199,2647.4199,2647.4199,000,2355.914
1988-06-10,2647.4199,2647.4199,2647.4199,2647.4199,000,2355.914
1988-06-09,2640.8301,2640.8301,2640.8301,2640.8301,000,2350.0497
1988-06-08,2608.98,2608.98,2608.98,2608.98,000,2321.7066
1988-06-07,2587.03,2587.03,2587.03,2587.03,000,2302.1736
1988-06-06,2590.3899,2590.3899,2590.3899,2590.3899,000,2305.1635
1988-06-03,2568.3501,2568.3501,2568.3501,2568.3501,000,2285.5505
1988-06-02,2546.6699,2546.6699,2546.6699,2546.6699,000,2266.2575
1988-06-01,2516.24,2516.24,2516.24,2516.24,000,2239.1782
1988-05-31,2496.6799,2496.6799,2496.6799,2496.6799,000,2221.7719
1988-05-30,2488.99,2488.99,2488.99,2488.99,000,2214.9287
1988-05-27,2513.70,2513.70,2513.70,2513.70,000,2236.9178
1988-05-26,2520.49,2520.49,2520.49,2520.49,000,2242.9602
1988-05-25,2528.00,2528.00,2528.00,2528.00,000,2249.6433
1988-05-24,2516.1799,2516.1799,2516.1799,2516.1799,000,2239.1247
1988-05-23,2490.23,2490.23,2490.23,2490.23,000,2216.0321
1988-05-20,2491.24,2491.24,2491.24,2491.24,000,2216.9309
1988-05-19,2506.76,2506.76,2506.76,2506.76,000,2230.742
1988-05-18,2533.26,2533.26,2533.26,2533.26,000,2254.3241
1988-05-17,2533.5701,2533.5701,2533.5701,2533.5701,000,2254.6001
1988-05-16,2538.02,2538.02,2538.02,2538.02,000,2258.56
1988-05-13,2532.8799,2532.8799,2532.8799,2532.8799,000,2253.9859
1988-05-12,2508.8799,2508.8799,2508.8799,2508.8799,000,2232.6285
1988-05-11,2534.3601,2534.3601,2534.3601,2534.3601,000,2255.3031
1988-05-10,2563.02,2563.02,2563.02,2563.02,000,2280.8073
1988-05-09,2584.03,2584.03,2584.03,2584.03,000,2299.5039
1988-05-06,2571.74,2571.74,2571.74,2571.74,000,2288.5671
1988-05-05,2577.9199,2577.9199,2577.9199,2577.9199,000,2294.0666
1988-05-04,2641.1299,2641.1299,2641.1299,2641.1299,000,2350.3165
1988-05-03,2602.6001,2602.6001,2602.6001,2602.6001,000,2316.0292
1988-05-02,2589.8899,2589.8899,2589.8899,2589.8899,000,2304.7185
1988-04-29,2602.8701,2602.8701,2602.8701,2602.8701,000,2316.2695
1988-04-28,2588.1399,2588.1399,2588.1399,2588.1399,000,2303.1612
1988-04-27,2592.02,2592.02,2592.02,2592.02,000,2306.6141
1988-04-26,2585.97,2585.97,2585.97,2585.97,000,2301.2302
1988-04-25,2623.75,2623.75,2623.75,2623.75,000,2334.8503
1988-04-22,2591.3501,2591.3501,2591.3501,2591.3501,000,2306.018
1988-04-21,2552.71,2552.71,2552.71,2552.71,000,2271.6325
1988-04-20,2578.4399,2578.4399,2578.4399,2578.4399,000,2294.5293
1988-04-19,2593.9299,2593.9299,2593.9299,2593.9299,000,2308.3137
1988-04-18,2551.96,2551.96,2551.96,2551.96,000,2270.9651
1988-04-15,2598.95,2598.95,2598.95,2598.95,000,2312.781
1988-04-14,2684.1299,2684.1299,2684.1299,2684.1299,000,2388.5818
1988-04-13,2671.24,2671.24,2671.24,2671.24,000,2377.1112
1988-04-12,2635.9399,2635.9399,2635.9399,2635.9399,000,2345.698
1988-04-11,2651.01,2651.01,2651.01,2651.01,000,2359.1088
1988-04-08,2619.8701,2619.8701,2619.8701,2619.8701,000,2331.3977
1988-04-07,2623.0801,2623.0801,2623.0801,2623.0801,000,2334.2542
1988-04-06,2556.5601,2556.5601,2556.5601,2556.5601,000,2275.0586
1988-04-05,2543.97,2543.97,2543.97,2543.97,000,2263.8548
1988-04-04,2543.97,2543.97,2543.97,2543.97,000,2263.8548
1988-03-31,2543.97,2543.97,2543.97,2543.97,000,2263.8548
1988-03-30,2528.9199,2528.9199,2528.9199,2528.9199,000,2250.4619
1988-03-29,2521.6101,2521.6101,2521.6101,2521.6101,000,2243.957
1988-03-28,2466.78,2466.78,2466.78,2466.78,000,2195.1642
1988-03-25,2501.9299,2501.9299,2501.9299,2501.9299,000,2226.4438
1988-03-24,2546.3999,2546.3999,2546.3999,2546.3999,000,2266.0172
1988-03-23,2561.9099,2561.9099,2561.9099,2561.9099,000,2279.8194
1988-03-22,2594.80,2594.80,2594.80,2594.80,000,2309.088
1988-03-21,2602.80,2602.80,2602.80,2602.80,000,2316.2072
1988-03-18,2607.6001,2607.6001,2607.6001,2607.6001,000,2320.4787
1988-03-17,2581.3301,2581.3301,2581.3301,2581.3301,000,2297.1012
1988-03-16,2555.04,2555.04,2555.04,2555.04,000,2273.706
1988-03-15,2578.9199,2578.9199,2578.9199,2578.9199,000,2294.9565
1988-03-14,2584.6799,2584.6799,2584.6799,2584.6799,000,2300.0822
1988-03-11,2595.45,2595.45,2595.45,2595.45,000,2309.6664
1988-03-10,2591.3401,2591.3401,2591.3401,2591.3401,000,2306.0091
1988-03-09,2551.76,2551.76,2551.76,2551.76,000,2270.7871
1988-03-08,2493.3301,2493.3301,2493.3301,2493.3301,000,2218.7909
1988-03-07,2470.3999,2470.3999,2470.3999,2470.3999,000,2198.3855
1988-03-04,2472.3799,2472.3799,2472.3799,2472.3799,000,2200.1475
1988-03-03,2468.48,2468.48,2468.48,2468.48,000,2196.677
1988-03-02,2462.1299,2462.1299,2462.1299,2462.1299,000,2191.0261
1988-03-01,2454.71,2454.71,2454.71,2454.71,000,2184.4232
1988-02-29,2418.0801,2418.0801,2418.0801,2418.0801,000,2151.8266
1988-02-26,2383.9199,2383.9199,2383.9199,2383.9199,000,2121.4278
1988-02-25,2355.8799,2355.8799,2355.8799,2355.8799,000,2096.4752
1988-02-24,2336.00,2336.00,2336.00,2336.00,000,2078.7843
1988-02-23,2329.3501,2329.3501,2329.3501,2329.3501,000,2072.8666
1988-02-22,2347.1699,2347.1699,2347.1699,2347.1699,000,2088.7243
1988-02-19,2328.04,2328.04,2328.04,2328.04,000,2071.7008
1988-02-18,2328.04,2328.04,2328.04,2328.04,000,2071.7008
1988-02-17,2328.04,2328.04,2328.04,2328.04,000,2071.7008
1988-02-16,2328.04,2328.04,2328.04,2328.04,000,2071.7008
1988-02-15,2301.75,2301.75,2301.75,2301.75,000,2048.3056
1988-02-12,2287.23,2287.23,2287.23,2287.23,000,2035.3843
1988-02-11,2256.48,2256.48,2256.48,2256.48,000,2008.0202
1988-02-10,2233.47,2233.47,2233.47,2233.47,000,1987.5438
1988-02-09,2223.04,2223.04,2223.04,2223.04,000,1978.2623
1988-02-08,2223.5601,2223.5601,2223.5601,2223.5601,000,1978.7251
1988-02-05,2292.5901,2292.5901,2292.5901,2292.5901,000,2040.1543
1988-02-04,2295.3101,2295.3101,2295.3101,2295.3101,000,2042.5747
1988-02-03,2354.46,2354.46,2354.46,2354.46,000,2095.2117
1988-02-02,2298.50,2298.50,2298.50,2298.50,000,2045.4134
1988-02-01,2358.27,2358.27,2358.27,2358.27,000,2098.6022
1988-01-29,2409.6599,2409.6599,2409.6599,2409.6599,000,2144.3336
1988-01-28,2412.72,2412.72,2412.72,2412.72,000,2147.0567
1988-01-27,2412.6201,2412.6201,2412.6201,2412.6201,000,2146.9678
1988-01-26,2426.05,2426.05,2426.05,2426.05,000,2158.919
1988-01-25,2407.29,2407.29,2407.29,2407.29,000,2142.2247
1988-01-22,2422.3799,2422.3799,2422.3799,2422.3799,000,2155.653
1988-01-21,2412.3201,2412.3201,2412.3201,2412.3201,000,2146.7008
1988-01-20,2484.29,2484.29,2484.29,2484.29,000,2210.7462
1988-01-19,2488.1499,2488.1499,2488.1499,2488.1499,000,2214.1811
1988-01-18,2512.1899,2512.1899,2512.1899,2512.1899,000,2235.5741
1988-01-15,2429.77,2429.77,2429.77,2429.77,000,2162.2294
1988-01-14,2411.52,2411.52,2411.52,2411.52,000,2145.9889
1988-01-13,2383.79,2383.79,2383.79,2383.79,000,2121.3122
1988-01-12,2442.4099,2442.4099,2442.4099,2442.4099,000,2173.4775
1988-01-11,2400.80,2400.80,2400.80,2400.80,000,2136.4493
1988-01-08,2460.6699,2460.6699,2460.6699,2460.6699,000,2189.7269
1988-01-07,2452.52,2452.52,2452.52,2452.52,000,2182.4744
1988-01-06,2463.02,2463.02,2463.02,2463.02,000,2191.8182
1988-01-05,2403.22,2403.22,2403.22,2403.22,000,2138.6027
1988-01-04,2286.29,2286.29,2286.29,2286.29,000,2034.5479
1987-12-31,2302.75,2302.75,2302.75,2302.75,000,2049.1955
1987-12-30,2291.98,2291.98,2291.98,2291.98,000,2039.6113
1987-12-29,2301.27,2301.27,2301.27,2301.27,000,2047.8784
1987-12-28,2286.75,2286.75,2286.75,2286.75,000,2034.9572
1987-12-23,2325.55,2325.55,2325.55,2325.55,000,2069.485
1987-12-22,2276.4099,2276.4099,2276.4099,2276.4099,000,2025.7557
1987-12-21,2278.1299,2278.1299,2278.1299,2278.1299,000,2027.2863
1987-12-18,2180.46,2180.46,2180.46,2180.46,000,1940.3707
1987-12-17,2142.23,2142.23,2142.23,2142.23,000,1906.3502
1987-12-16,2145.71,2145.71,2145.71,2145.71,000,1909.447
1987-12-15,2080.6201,2080.6201,2080.6201,2080.6201,000,1851.5242
1987-12-14,2040.62,2040.62,2040.62,2040.62,000,1815.9285
1987-12-11,1989.58,1989.58,1989.58,1989.58,000,1770.5084
1987-12-10,2027.67,2027.67,2027.67,2027.67,000,1804.4044
1987-12-09,1984.98,1984.98,1984.98,1984.98,000,1766.4149
1987-12-08,1986.12,1986.12,1986.12,1986.12,000,1767.4294
1987-12-07,1894.9399,1894.9399,1894.9399,1894.9399,000,1686.2891
1987-12-04,1994.22,1994.22,1994.22,1994.22,000,1774.6375
1987-12-03,2057.4299,2057.4299,2057.4299,2057.4299,000,1830.8875
1987-12-02,2100.8301,2100.8301,2100.8301,2100.8301,000,1869.5088
1987-12-01,2108.55,2108.55,2108.55,2108.55,000,1876.3788
1987-11-30,2138.3899,2138.3899,2138.3899,2138.3899,000,1902.933
1987-11-27,2194.1799,2194.1799,2194.1799,2194.1799,000,1952.58
1987-11-26,2179.5801,2179.5801,2179.5801,2179.5801,000,1939.5877
1987-11-25,2184.4099,2184.4099,2184.4099,2184.4099,000,1943.8857
1987-11-24,2134.8401,2134.8401,2134.8401,2134.8401,000,1899.774
1987-11-23,2141.71,2141.71,2141.71,2141.71,000,1905.8875
1987-11-20,2214.70,2214.70,2214.70,2214.70,000,1970.8406
1987-11-19,2257.6001,2257.6001,2257.6001,2257.6001,000,2009.017
1987-11-18,2285.1499,2285.1499,2285.1499,2285.1499,000,2033.5333
1987-11-17,2290.3701,2290.3701,2290.3701,2290.3701,000,2038.1787
1987-11-16,2310.8601,2310.8601,2310.8601,2310.8601,000,2056.4126
1987-11-13,2226.74,2226.74,2226.74,2226.74,000,1981.5549
1987-11-12,2150.8701,2150.8701,2150.8701,2150.8701,000,1914.039
1987-11-11,2046.1801,2046.1801,2046.1801,2046.1801,000,1820.8763
1987-11-10,2043.24,2043.24,2043.24,2043.24,000,1818.26
1987-11-09,2139.3101,2139.3101,2139.3101,2139.3101,000,1903.7518
1987-11-06,2113.6699,2113.6699,2113.6699,2113.6699,000,1880.9349
1987-11-05,1960.90,1960.90,1960.90,1960.90,000,1744.9864
1987-11-04,2077.1101,2077.1101,2077.1101,2077.1101,000,1848.4007
1987-11-03,2180.74,2180.74,2180.74,2180.74,000,1940.6199
1987-11-02,2203.23,2203.23,2203.23,2203.23,000,1960.6335
1987-10-30,2240.1299,2240.1299,2240.1299,2240.1299,000,1993.4704
1987-10-29,2204.52,2204.52,2204.52,2204.52,000,1961.7815
1987-10-28,2370.1599,2370.1599,2370.1599,2370.1599,000,2109.1829
1987-10-27,2395.72,2395.72,2395.72,2395.72,000,2131.9286
1987-10-26,2241.6899,2241.6899,2241.6899,2241.6899,000,1994.8587
1987-10-23,3362.3899,3362.3899,3362.3899,3362.3899,000,2992.159
1987-10-22,3362.3899,3362.3899,3362.3899,3362.3899,000,2992.159
1987-10-21,3362.3899,3362.3899,3362.3899,3362.3899,000,2992.159
1987-10-20,3362.3899,3362.3899,3362.3899,3362.3899,000,2992.159
1987-10-19,3362.3899,3362.3899,3362.3899,3362.3899,000,2992.159
1987-10-16,3783.20,3783.20,3783.20,3783.20,000,3366.6339
1987-10-15,3828.6399,3828.6399,3828.6399,3828.6399,000,3407.0705
1987-10-14,3844.48,3844.48,3844.48,3844.48,000,3421.1664
1987-10-13,3841.28,3841.28,3841.28,3841.28,000,3418.3188
1987-10-12,3900.1699,3900.1699,3900.1699,3900.1699,000,3470.7244
1987-10-09,3882.4199,3882.4199,3882.4199,3882.4199,000,3454.9288
1987-10-08,3936.1299,3936.1299,3936.1299,3936.1299,000,3502.7248
1987-10-07,3936.1299,3936.1299,3936.1299,3936.1299,000,3502.7248
1987-10-06,3906.4399,3906.4399,3906.4399,3906.4399,000,3476.304
1987-10-05,3944.24,3944.24,3944.24,3944.24,000,3509.9419
1987-10-02,3932.04,3932.04,3932.04,3932.04,000,3499.0853
1987-10-01,3949.73,3949.73,3949.73,3949.73,000,3514.8274
1987-09-30,3943.6399,3943.6399,3943.6399,3943.6399,000,3509.4079
1987-09-29,3859.48,3859.48,3859.48,3859.48,000,3434.5148
1987-09-28,3884.6499,3884.6499,3884.6499,3884.6499,000,3456.9132
1987-09-25,3840.1101,3840.1101,3840.1101,3840.1101,000,3417.2777
1987-09-24,3768.4199,3768.4199,3768.4199,3768.4199,000,3353.4813
1987-09-23,3763.1101,3763.1101,3763.1101,3763.1101,000,3348.7561
1987-09-22,3695.53,3695.53,3695.53,3695.53,000,3288.6173
1987-09-21,3667.95,3667.95,3667.95,3667.95,000,3264.074
1987-09-18,3649.96,3649.96,3649.96,3649.96,000,3248.0649
1987-09-17,3571.3601,3571.3601,3571.3601,3571.3601,000,3178.1196
1987-09-16,3604.6399,3604.6399,3604.6399,3604.6399,000,3207.735
1987-09-15,3646.9199,3646.9199,3646.9199,3646.9199,000,3245.3596
1987-09-14,3649.8401,3649.8401,3649.8401,3649.8401,000,3247.9582
1987-09-11,3660.50,3660.50,3660.50,3660.50,000,3257.4444
1987-09-10,3600.96,3600.96,3600.96,3600.96,000,3204.4602
1987-09-09,3577.6399,3577.6399,3577.6399,3577.6399,000,3183.7079
1987-09-08,3601.54,3601.54,3601.54,3601.54,000,3204.9765
1987-09-07,3646.3301,3646.3301,3646.3301,3646.3301,000,3244.8347
1987-09-04,3654.48,3654.48,3654.48,3654.48,000,3252.0872
1987-09-03,3653.95,3653.95,3653.95,3653.95,000,3251.6155
1987-09-02,3635.8601,3635.8601,3635.8601,3635.8601,000,3235.5176
1987-09-01,3611.74,3611.74,3611.74,3611.74,000,3214.0533
1987-08-31,3611.74,3611.74,3611.74,3611.74,000,3214.0533
1987-08-28,3611.74,3611.74,3611.74,3611.74,000,3214.0533
1987-08-27,3583.3301,3583.3301,3583.3301,3583.3301,000,3188.7716
1987-08-26,3526.26,3526.26,3526.26,3526.26,000,3137.9855
1987-08-25,3447.30,3447.30,3447.30,3447.30,000,3067.7197
1987-08-24,3391.26,3391.26,3391.26,3391.26,000,3017.8502
1987-08-21,3446.5901,3446.5901,3446.5901,3446.5901,000,3067.088
1987-08-20,3408.01,3408.01,3408.01,3408.01,000,3032.7559
1987-08-19,3450.6399,3450.6399,3450.6399,3450.6399,000,3070.6918
1987-08-18,3504.8701,3504.8701,3504.8701,3504.8701,000,3118.9508
1987-08-17,3510.6599,3510.6599,3510.6599,3510.6599,000,3124.1031
1987-08-14,3512.1499,3512.1499,3512.1499,3512.1499,000,3125.429
1987-08-13,3514.27,3514.27,3514.27,3514.27,000,3127.3157
1987-08-12,3557.4299,3557.4299,3557.4299,3557.4299,000,3165.7233
1987-08-11,3546.52,3546.52,3546.52,3546.52,000,3156.0147
1987-08-10,3543.76,3543.76,3543.76,3543.76,000,3153.5585
1987-08-07,3536.1899,3536.1899,3536.1899,3536.1899,000,3146.822
1987-08-06,3497.95,3497.95,3497.95,3497.95,000,3112.7926
1987-08-05,3517.1299,3517.1299,3517.1299,3517.1299,000,3129.8607
1987-08-04,3531.8799,3531.8799,3531.8799,3531.8799,000,3142.9865
1987-08-03,3514.25,3514.25,3514.25,3514.25,000,3127.2979
1987-07-31,3479.24,3479.24,3479.24,3479.24,000,3096.1428
1987-07-30,3419.28,3419.28,3419.28,3419.28,000,3042.785
1987-07-29,3389.73,3389.73,3389.73,3389.73,000,3016.4887
1987-07-28,3337.46,3337.46,3337.46,3337.46,000,2969.9741
1987-07-27,3346.8701,3346.8701,3346.8701,3346.8701,000,2978.3481
1987-07-24,3343.6001,3343.6001,3343.6001,3343.6001,000,2975.4381
1987-07-23,3366.8201,3366.8201,3366.8201,3366.8201,000,2996.1014
1987-07-22,3380.4099,3380.4099,3380.4099,3380.4099,000,3008.1948
1987-07-21,3353.78,3353.78,3353.78,3353.78,000,2984.4972
1987-07-20,3386.0901,3386.0901,3386.0901,3386.0901,000,3013.2496
1987-07-17,3342.1299,3342.1299,3342.1299,3342.1299,000,2974.1298
1987-07-16,3305.8201,3305.8201,3305.8201,3305.8201,000,2941.818
1987-07-15,3262.30,3262.30,3262.30,3262.30,000,2903.09
1987-07-14,3253.4199,3253.4199,3253.4199,3253.4199,000,2895.1876
1987-07-13,3216.1101,3216.1101,3216.1101,3216.1101,000,2861.986
1987-07-10,3207.21,3207.21,3207.21,3207.21,000,2854.0658
1987-07-09,3225.97,3225.97,3225.97,3225.97,000,2870.7602
1987-07-08,3251.3799,3251.3799,3251.3799,3251.3799,000,2893.3722
1987-07-07,3236.4099,3236.4099,3236.4099,3236.4099,000,2880.0506
1987-07-06,3220.6799,3220.6799,3220.6799,3220.6799,000,2866.0526
1987-07-03,3208.8401,3208.8401,3208.8401,3208.8401,000,2855.5165
1987-07-02,3229.1499,3229.1499,3229.1499,3229.1499,000,2873.59
1987-07-01,3163.99,3163.99,3163.99,3163.99,000,2815.6048
1987-06-30,3178.1899,3178.1899,3178.1899,3178.1899,000,2828.2412
1987-06-29,3151.98,3151.98,3151.98,3151.98,000,2804.9172
1987-06-26,3138.6799,3138.6799,3138.6799,3138.6799,000,2793.0816
1987-06-25,3136.3101,3136.3101,3136.3101,3136.3101,000,2790.9727
1987-06-24,3178.98,3178.98,3178.98,3178.98,000,2828.9442
1987-06-23,3110.4099,3110.4099,3110.4099,3110.4099,000,2767.9244
1987-06-22,3131.1899,3131.1899,3131.1899,3131.1899,000,2786.4163
1987-06-19,3165.6399,3165.6399,3165.6399,3165.6399,000,2817.073
1987-06-18,3133.74,3133.74,3133.74,3133.74,000,2788.6856
1987-06-17,3178.6201,3178.6201,3178.6201,3178.6201,000,2828.624
1987-06-16,3170.8799,3170.8799,3170.8799,3170.8799,000,2821.736
1987-06-15,3129.8799,3129.8799,3129.8799,3129.8799,000,2785.2505
1987-06-12,3129.8799,3129.8799,3129.8799,3129.8799,000,2785.2505
1987-06-11,3087.52,3087.52,3087.52,3087.52,000,2747.5549
1987-06-10,3097.3301,3097.3301,3097.3301,3097.3301,000,2756.2848
1987-06-09,3108.5701,3108.5701,3108.5701,3108.5701,000,2766.2871
1987-06-08,3068.0601,3068.0601,3068.0601,3068.0601,000,2730.2377
1987-06-05,3064.3301,3064.3301,3064.3301,3064.3301,000,2726.9184
1987-06-04,3023.6001,3023.6001,3023.6001,3023.6001,000,2690.6732
1987-06-03,2985.1001,2985.1001,2985.1001,2985.1001,000,2656.4124
1987-06-02,2934.1899,2934.1899,2934.1899,2934.1899,000,2611.1079
1987-06-01,2919.70,2919.70,2919.70,2919.70,000,2598.2134
1987-05-29,2919.70,2919.70,2919.70,2919.70,000,2598.2134
1987-05-28,2950.8101,2950.8101,2950.8101,2950.8101,000,2625.898
1987-05-27,2942.9199,2942.9199,2942.9199,2942.9199,000,2618.8766
1987-05-26,2935.6799,2935.6799,2935.6799,2935.6799,000,2612.4338
1987-05-25,2926.1001,2926.1001,2926.1001,2926.1001,000,2603.9088
1987-05-22,2897.6201,2897.6201,2897.6201,2897.6201,000,2578.5648
1987-05-21,2870.9099,2870.9099,2870.9099,2870.9099,000,2554.7956
1987-05-20,2873.1001,2873.1001,2873.1001,2873.1001,000,2556.7446
1987-05-19,2881.47,2881.47,2881.47,2881.47,000,2564.1929
1987-05-18,2875.45,2875.45,2875.45,2875.45,000,2558.8357
1987-05-15,2872.1899,2872.1899,2872.1899,2872.1899,000,2555.9347
1987-05-14,2853.9199,2853.9199,2853.9199,2853.9199,000,2539.6764
1987-05-13,2833.53,2833.53,2833.53,2833.53,000,2521.5316
1987-05-12,2853.4199,2853.4199,2853.4199,2853.4199,000,2539.2314
1987-05-11,2846.9299,2846.9299,2846.9299,2846.9299,000,2533.456
1987-05-08,2805.0601,2805.0601,2805.0601,2805.0601,000,2496.1964
1987-05-07,2785.5601,2785.5601,2785.5601,2785.5601,000,2478.8436
1987-05-06,2792.8899,2792.8899,2792.8899,2792.8899,000,2485.3663
1987-05-05,2713.8301,2713.8301,2713.8301,2713.8301,000,2415.0117
1987-05-04,2685.75,2685.75,2685.75,2685.75,000,2390.0235
1987-05-01,2685.3701,2685.3701,2685.3701,2685.3701,000,2389.6855
1987-04-30,2659.8501,2659.8501,2659.8501,2659.8501,000,2366.9755
1987-04-29,2589.54,2589.54,2589.54,2589.54,000,2304.4072
1987-04-28,2617.0801,2617.0801,2617.0801,2617.0801,000,2328.9148
1987-04-27,2636.47,2636.47,2636.47,2636.47,000,2346.1697
1987-04-24,2707.6101,2707.6101,2707.6101,2707.6101,000,2409.4767
1987-04-23,2719.8899,2719.8899,2719.8899,2719.8899,000,2420.4043
1987-04-22,2716.8899,2716.8899,2716.8899,2716.8899,000,2417.7346
1987-04-21,2713.3601,2713.3601,2713.3601,2713.3601,000,2414.5935
1987-04-20,2721.1201,2721.1201,2721.1201,2721.1201,000,2421.4991
1987-04-17,2721.1201,2721.1201,2721.1201,2721.1201,000,2421.4991
1987-04-16,2721.1201,2721.1201,2721.1201,2721.1201,000,2421.4991
1987-04-15,2693.6201,2693.6201,2693.6201,2693.6201,000,2397.0271
1987-04-14,2668.3501,2668.3501,2668.3501,2668.3501,000,2374.5395
1987-04-13,2708.9399,2708.9399,2708.9399,2708.9399,000,2410.6601
1987-04-10,2766.4099,2766.4099,2766.4099,2766.4099,000,2461.802
1987-04-09,2785.47,2785.47,2785.47,2785.47,000,2478.7634
1987-04-08,2729.55,2729.55,2729.55,2729.55,000,2429.0008
1987-04-07,2664.70,2664.70,2664.70,2664.70,000,2371.2913
1987-04-06,2679.99,2679.99,2679.99,2679.99,000,2384.8978
1987-04-03,2679.99,2679.99,2679.99,2679.99,000,2384.8978
1987-04-02,2695.9099,2695.9099,2695.9099,2695.9099,000,2399.0648
1987-04-01,2695.9099,2695.9099,2695.9099,2695.9099,000,2399.0648
1987-03-31,2713.8101,2713.8101,2713.8101,2713.8101,000,2414.9939
1987-03-30,2774.8799,2774.8799,2774.8799,2774.8799,000,2469.3394
1987-03-27,2798.74,2798.74,2798.74,2798.74,000,2490.5723
1987-03-26,2783.1201,2783.1201,2783.1201,2783.1201,000,2476.6723
1987-03-25,2831.50,2831.50,2831.50,2831.50,000,2519.7251
1987-03-24,2828.0701,2828.0701,2828.0701,2828.0701,000,2516.6728
1987-03-23,2813.3999,2813.3999,2813.3999,2813.3999,000,2503.618
1987-03-20,2780.55,2780.55,2780.55,2780.55,000,2474.3852
1987-03-19,2721.28,2721.28,2721.28,2721.28,000,2421.6414
1987-03-18,2724.01,2724.01,2724.01,2724.01,000,2424.0708
1987-03-17,2629.28,2629.28,2629.28,2629.28,000,2339.7715
1987-03-16,2669.5701,2669.5701,2669.5701,2669.5701,000,2375.6252
1987-03-13,2721.1699,2721.1699,2721.1699,2721.1699,000,2421.5434
1987-03-12,2750.1399,2750.1399,2750.1399,2750.1399,000,2447.3235
1987-03-11,2760.8999,2760.8999,2760.8999,2760.8999,000,2456.8987
1987-03-10,2731.05,2731.05,2731.05,2731.05,000,2430.3356
1987-03-09,2820.3799,2820.3799,2820.3799,2820.3799,000,2509.8294
1987-03-06,2798.6399,2798.6399,2798.6399,2798.6399,000,2490.4832
